id,name,host_name,neighbourhood_group,neighbourhood,room_type,floor,price
26430364,Leli’s Modern Pad - Double Room,Leli,Brooklyn,East New York,Private room,1,126.7447245
8326753,Prime Location in Theatre District,Aly,Manhattan,Theater District,Private room,16,263.1040722
13496448,Sunny apartment in Lower East Side (LES),Roxy,Manhattan,Lower East Side,Private room,1,146.3274498
25184439,Sonder | Hanover Square | Artsy 1BR + Rooftop,Sonder,Manhattan,Financial District,Entire home/apt,1,280.7517141
31351908,The Industrial LOFT #1 NoHo. - Great Location!,Agustina,Manhattan,NoHo,Entire home/apt,16,536.9397565
10154444,Cozy apartment (East Williamsburg),Helena,Brooklyn,Williamsburg,Entire home/apt,1,202.9985974
9249597,Typical Cozy 1BR - Prime Upper West,Alexandre,Manhattan,Upper West Side,Entire home/apt,16,525.3118495
35425682,** Location~Location~Location in Time Square **,Mary,Manhattan,Hell's Kitchen,Entire home/apt,16,533.6070237
3376567,Luxury Duplex in Williamsburg with private bath,Anna,Brooklyn,Williamsburg,Private room,1,203.08002
18516072,CENTRAL PARK WEST BRIGHT AND SPACIOUS,Mike,Manhattan,Upper West Side,Private room,1,132.48014
17073983,Mags,Margaret And Orville,Queens,Jamaica,Entire home/apt,5,257.5447569
29662414,"Grand Street in Brooklyn, G stop, L stop.",Alex,Brooklyn,Williamsburg,Entire home/apt,1,204.3240785
30311099,PRIVATE ROOM IN COZY SCANDINAVIAN / BROOKLYN HOME,Selma,Brooklyn,Williamsburg,Private room,1,95.15681512
29900575,Cozy private room close to Times Square 33C1,John,Manhattan,Hell's Kitchen,Private room,16,534.9745684
6867325,Private Cosy Harlem Bedroom,Miriam,Manhattan,Harlem,Private room,16,244.865462
23310309,MY HOUSE ON NEW YORK!! CLOSE TO JFK AND LGA,Charlie,Queens,Woodhaven,Shared room,5,78.63558664
16616522,Large Apartment near Central Park up to 4 people!,Justyna,Manhattan,East Harlem,Entire home/apt,16,516.9739024
4636323,1x furnished Bdr in 2Bdr Apt-Wburg,Piper,Brooklyn,Williamsburg,Private room,1,95.87994366
12173205,Private Room in Gorgeous Loft!  (no cleaning fee),Elizabeth,Queens,Ridgewood,Private room,5,267.4209272
31767505,Spacious Downtown Studio,Bret,Manhattan,Financial District,Entire home/apt,16,532.8818878
2197283,Charming Cozy Studio Apt. in NYC,J,Manhattan,Washington Heights,Entire home/apt,16,510.298549
13586284,Brooklyn 3BR Oasis + Yard Featured in Apt Therapy,Jungwon,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,195.4118272
4587905,New 2 br Apt Williamsburg,Carolina,Brooklyn,Greenpoint,Entire home/apt,1,206.2085856
35647681,Fabulous 1-bedroom apartment in Clinton Hill,Kim,Brooklyn,Clinton Hill,Entire home/apt,1,200.2253549
30367724,Cozy private room in Williamsburg,Dylan,Brooklyn,Williamsburg,Private room,1,100.6313728
31466547,Private and cozy room in Bushwick,Natalie,Brooklyn,Cypress Hills,Private room,1,88.74299782
32343097,Rare 1BR Artist's Apt. Chinatown-L. Italy-NoLita,Di Di,Manhattan,Nolita,Entire home/apt,1,286.2761461
22468075,Cozy and Spacious One Bedroom,Zhanna,Manhattan,East Harlem,Entire home/apt,16,515.5625005
33129377,"Beautiful, spacious three bedroom apt with terrace",Alex,Brooklyn,Williamsburg,Entire home/apt,1,202.5993894
19827594,Great private room in the heart of Williamsburg,Justin,Brooklyn,Williamsburg,Private room,1,101.3509933
27030076,Cosy bedroom in Williamsburg,Pierre,Brooklyn,Williamsburg,Private room,1,100.2643573
2074985,Summer catsit in Brooklyn!,Jeremy,Brooklyn,Crown Heights,Entire home/apt,1,195.3729993
25668516,Great cozy room near the center of NYC 12AR,John,Manhattan,Hell's Kitchen,Private room,16,264.3414221
14347194,"Cozy Bedroom (East Harlem, Manhattan)",Talia,Manhattan,East Harlem,Private room,1,133.7603181
22252628,"Cozy, convenient Manhattan Apartment in the LES",Calvin,Manhattan,Lower East Side,Private room,16,262.6230122
19414732,Williamsburg Bedroom,Leo,Brooklyn,Williamsburg,Private room,1,98.78173863
18931423,**Cozy Space - Private Access**,Tom,Brooklyn,East Flatbush,Private room,1,192.333147
30046737,The Rich Home:minutes to JFK & 30min to the City,Latasha,Queens,St. Albans,Entire home/apt,5,154.6072476
15422083,Comfy Room n Activist & Artist Loft,Una,Brooklyn,Bedford-Stuyvesant,Private room,1,94.96390963
9585027,Cozy Oversized Room - near Park Ave,Nickie,Manhattan,Kips Bay,Private room,1,149.4136981
20325986,Brooklyn Condominium - Bushwick,Dylan,Brooklyn,Bushwick,Private room,1,91.83752201
9861323,Cozy 10th St. Park Slope 1bdr apt,Kyla,Brooklyn,Park Slope,Entire home/apt,1,197.1481219
14808832,"Bedroom & living area Upper East Side, 86th Subway",Daniel,Manhattan,Upper East Side,Entire home/apt,1,275.0123049
22452278,Serene Studio in Brooklyn,Jenni,Brooklyn,Carroll Gardens,Entire home/apt,1,201.8017231
31932642,Spacious and convenient room at Hamilton Heights!,Farouk,Manhattan,Harlem,Private room,16,245.312417
3654510,"Sunny, spacious room in 3BR apt",Susan,Manhattan,East Harlem,Private room,1,133.9705701
11632924,Spacious One Bedroom Apartment,Alanna,Brooklyn,East Flatbush,Entire home/apt,1,191.8410582
19404818,Bright Quiet Airy Tribeca Loft,Victoria,Manhattan,Tribeca,Entire home/apt,16,534.7101021
9571665,Brightly Tucked into Williamsburg,Danielle,Brooklyn,Williamsburg,Private room,1,205.113259
3166564,Family-friendly 2BR w Rooftop,Teresa,Brooklyn,Windsor Terrace,Entire home/apt,1,194.2173752
13993046,Roomy and Comftable Room,Juan,Manhattan,Washington Heights,Private room,16,242.7579576
9953443,Large 1 BR LES,Beatriz,Manhattan,Lower East Side,Entire home/apt,16,533.443253
16396241,Williamsburg 2BR. Close to L train,Jazz,Brooklyn,Williamsburg,Entire home/apt,1,204.7359954
25380189,"Modern, Fresh Chelsea, Athenas Apartment Room",Geraldine,Manhattan,Chelsea,Private room,16,265.9366645
28600360,Cozy studio near the beach and St. John’s hospital,Suleidy,Queens,Far Rockaway,Entire home/apt,5,152.951438
3984168,Union Square~Reno 2BR~Great Value,Host,Manhattan,East Village,Entire home/apt,1,288.200148
36208138,Best Location! 3BR / 1 BA Chelsea! Steps to Penn!,Jhon Carlos,Manhattan,Chelsea,Entire home/apt,16,536.1666603
12136198,5th ave/Broadway near Empire State,Noel,Manhattan,Midtown,Entire home/apt,1,289.5616897
29797672,Entire downstairs 1.5 baths & private backyard,Chris,Manhattan,East Harlem,Private room,1,131.2274895
33155909,Spacious apt in NYC minutes away from midtown,Inna,Manhattan,Harlem,Entire home/apt,16,512.5759624
13174320,Cute Studio in great UES location,Amanda,Manhattan,Upper East Side,Entire home/apt,1,276.9143858
3395697,Two-Floor Apartment on Upper West,Nick,Manhattan,Upper West Side,Entire home/apt,1,270.5762356
64015,Prime East Village 1 Bedroom,David,Manhattan,East Village,Entire home/apt,16,536.646157
18271718,Private Comfy Best Value BR w/Yard!~175ft to Subwy,Amos,Brooklyn,Bushwick,Private room,1,197.8587947
28655675,Williamsburg 1 Private Queen Bedroom and Bathroom,Elizabeth,Brooklyn,Williamsburg,Private room,1,98.23922913
13397316,Lovely Gem in Hell's Kitchen Midtown Manhattan,Breath Beyond,Manhattan,Hell's Kitchen,Entire home/apt,1,282.206142
19297819,Clean&Simple (45 minutes to Manhattan),Cynthia,Queens,Jamaica,Entire home/apt,5,123.5997665
7620336,$1200/ Feb.16th---Mar.13th *^COZY STUDIO APARTMENT,Brad,Manhattan,East Harlem,Entire home/apt,16,518.3985368
26923831,▲Cozy Apartment at Union Square▲,Matt,Manhattan,Gramercy,Entire home/apt,1,288.6091878
29000338,Shared Room 4 FEMALE Guests 30mins to Manhattan-4,Abby,Brooklyn,Sheepshead Bay,Shared room,1,56.8369933
2106662,Large one bedroom apartment,Javier,Manhattan,West Village,Entire home/apt,1,286.6455928
21812980,New Brooklyn apartment with a view,Rasmus,Brooklyn,Bedford-Stuyvesant,Private room,1,94.18043816
9241147,Bushwick 2 bdrm near JMZ train stop,Latane,Brooklyn,Bushwick,Entire home/apt,1,198.6803263
30339947,New Flatiron King Bed Apartment,Ashley,Manhattan,Flatiron District,Entire home/apt,16,538.0560545
16238620,Studio Near Columbia University,Olive,Manhattan,Upper West Side,Entire home/apt,16,517.4655598
10059344,Quaint 2 Bedroom Apt in LES (6 ppl),Bobby,Manhattan,Little Italy,Entire home/apt,1,286.1849218
29929331,“TIME SQUARE” 43rd street SINGLE BED,Taz,Manhattan,Hell's Kitchen,Shared room,16,201.8205151
3662091,Beautiful 1 BR - Downtown Union Square,Heike,Manhattan,East Village,Entire home/apt,16,537.6427089
16000062,Charming Carriage House near Prospect Park,Ariana,Brooklyn,Crown Heights,Entire home/apt,1,196.9610851
15693063,Cloud Suite,Olive,Manhattan,West Village,Entire home/apt,16,535.978218
30091823,Cozy Soho Walk Up,Madeline,Manhattan,SoHo,Entire home/apt,1,286.3678219
319724,Cozy Nook in Heart of Williamsburg,Jason,Brooklyn,Williamsburg,Private room,1,207.9133435
32714651,Gorgeous  Modern Cozy Manhattan Apartment!,Mj,Manhattan,Upper West Side,Entire home/apt,16,523.6460033
19692421,Sunny studio in midtown Manhattan,Stanley,Manhattan,Murray Hill,Entire home/apt,1,287.7995203
394026,ArtistLoft-MccarenPark-Williamsburg,Todd,Brooklyn,Greenpoint,Private room,1,206.8989733
34545869,Peaceful loft “3”,Dave,Manhattan,East Harlem,Private room,16,249.6200828
13727995,Large Bedroom in Bushwick,Yuan,Brooklyn,Bushwick,Private room,1,94.38278825
32808737,Sonder | The Nash | Original Studio + Rooftop,Sonder (NYC),Manhattan,Murray Hill,Entire home/apt,16,537.237908
4456555,Entire flr-thru 2bdrm apartment near ProspectPark!,Sarah Jazmine,Brooklyn,South Slope,Entire home/apt,1,196.016224
12833187,East 63rd street 1bd Serviced Apartment,Ken,Manhattan,Upper East Side,Entire home/apt,1,280.4241402
29507584,Modern and spacious 1BR apartment in Harlem,Karla,Manhattan,Harlem,Entire home/apt,1,263.5112308
1071743,Brooklyn Family Friendly Brownstone,Tara,Brooklyn,Crown Heights,Entire home/apt,1,266.5401471
15895829,Entire JR. One bedroom PRIME West Village,Risa,Manhattan,West Village,Entire home/apt,1,287.407048
14069371,Big bedroom 3 stops/10 mins from Manhattan!,Brett,Brooklyn,Cobble Hill,Private room,1,97.16125572
35002204,Spacious Room in a Renovated Apt in Brooklyn NYC,Emmanuelle,Brooklyn,Bedford-Stuyvesant,Private room,1,92.67086196
15554154,Pvt room W/AC/Heater 9pm-9am 12mintoNY&10mintoLGA,Lisa,Queens,Long Island City,Private room,5,92.08765877
31748621,Modern NYC Apartment,Jai,Manhattan,Chelsea,Entire home/apt,1,287.0224843
22361885,Cozy Room in East Village,Andrea,Manhattan,East Village,Private room,1,147.4138773
4350464,"LargeApt 1 BLOCK frm A,C,B,D,2,3",Mandy,Manhattan,Harlem,Private room,1,129.3520751
16362226,"浪漫民宿,环境优美,停车方便,独立洗手间和马桶,浴室共用｡ (Website hidden by Airbnb)",Emmy,Queens,Flushing,Private room,5,187.5243565
31691927,"One Room, In The Heights",Michelle,Manhattan,Washington Heights,Private room,1,126.4365915
6829990,Garden/Parlor Apt - Fort Greene,Isabelle,Brooklyn,Fort Greene,Entire home/apt,1,201.9868507
32820849,Beckoning ”Bed-Stay” 2 BR Suite in Bed-Stuy,Donna,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,195.5293796
20045444,A Lovely getaway apt in upper Manhattan!!,Gabrielle,Manhattan,Washington Heights,Entire home/apt,1,259.7286195
6545519,Amazing Studio-Loft w/Outdoor Space,Peter,Manhattan,Greenwich Village,Entire home/apt,1,288.4035999
18288371,Beautiful Apartment in the Heart of Chelsea,Erika,Manhattan,Chelsea,Entire home/apt,16,535.4240309
1275942,nice room in bedstuy H,Randy,Brooklyn,Bedford-Stuyvesant,Private room,1,92.73386493
317905,Come and go as  you please in BKLN!,Jane,Brooklyn,Kensington,Entire home/apt,16,512.6158241
16269344,"Fort Greene 2 bed, 2 bath in modern building",Terry,Brooklyn,Fort Greene,Entire home/apt,1,202.2509897
20213973,EXTRA LARGE PRIVATE BEDROOM,Shuly,Queens,Ditmars Steinway,Private room,5,83.11319331
24096826,Charming Historic House in Marble Hill!,Valeria,Manhattan,Marble Hill,Private room,16,240.8038248
14840822,"East midtown, Steps from the UN +GC",Leah,Manhattan,Midtown,Private room,16,264.4174423
8594833,Spacious and Sunny Duplex with Deck,Michal And John,Brooklyn,Red Hook,Entire home/apt,1,199.0457768
19228956,Spacious and bright apartment in Manhattan,Romy,Manhattan,East Harlem,Entire home/apt,1,268.3473893
107630,Sweet Historic Greenpoint Duplex,Maya,Brooklyn,Greenpoint,Entire home/apt,1,280.4241402
808774,Chic 1 bd apt in Prime Williamsburg,Julia,Brooklyn,Williamsburg,Entire home/apt,1,206.7905428
13173176,"Large, New, Modern Uptown Room",Anthony,Manhattan,Harlem,Private room,1,128.8190116
3068852,Beautiful & Modern | Top Location!,AFI Apartments,Manhattan,Upper East Side,Entire home/apt,16,525.3118495
33682555,"Midtown 2 Bed United Nations Loc, Full Kitchen",Roman,Manhattan,Midtown,Entire home/apt,16,535.0635839
13486730,Large private bedroom in West Soho/West Village,James,Manhattan,SoHo,Private room,16,263.8195886
9197829,"Spacious, Bright and Comfortable",Nima,Brooklyn,Gowanus,Entire home/apt,1,199.5139854
16394824,Apartment in Soho on Edge of West Village,Carl,Manhattan,Greenwich Village,Entire home/apt,1,286.833094
2695367,Bright spacious 3bd; near subways and bus,Juliette,Manhattan,Washington Heights,Private room,1,260.9487109
21716197,Large & Comfortable Financial District Studio,Kathryn,Manhattan,Financial District,Entire home/apt,1,280.7517141
34577268,The duplex of city center,Kim,Queens,Flushing,Entire home/apt,5,157.9201377
17249755,Bedstuy/Bushwick - Fully Renovated One Bedroom,Jeremy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,197.7827976
26131873,Stunning 1 Bedroom 2 Bathroom in Midtown,Corporate Housing,Manhattan,Hell's Kitchen,Entire home/apt,16,532.8818878
10191601,Spacious Astoria Home with Garden,Larry & Deb,Queens,Astoria,Entire home/apt,5,271.2010417
14768563,Large 1 Bedroom near Prospect Park,Sogol,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,1,194.4913378
30307336,Spacious & Luxurious Room near LGA and Manhattan,Kazuya,Queens,Woodside,Private room,5,92.52573972
31069988,Beautiful Apartment on the Upper West Side,Katy,Manhattan,Upper West Side,Entire home/apt,16,527.2138502
24324489,STOP! Rooftop Terrace in the East Village!,Jermaine,Manhattan,East Village,Private room,1,147.5647997
13346741,Great location big one bedroom on the UWS,Ira,Manhattan,Upper West Side,Entire home/apt,1,270.2769772
20798127,Queen sized bedroom with skyline view - Greenpoint,Ruben,Brooklyn,Greenpoint,Private room,1,103.324133
24931508,Sunny & Spacious 1 bedroom in Williamsburg,Baris,Brooklyn,Williamsburg,Entire home/apt,1,203.3275447
1654738,GREAT BRAND NEW 1 BED! TIMES SQ!!!!,Lior,Manhattan,Hell's Kitchen,Entire home/apt,16,531.3729549
3415455,Bright & Spacious 15 mins to Midtown Manhattan,Steve,Queens,Sunnyside,Private room,5,200.7156044
14887088,"BEACH BLOCK IN ♡ OF ROCKAWAY, NYC",Nancy,Queens,Rockaway Beach,Entire home/apt,5,184.9559141
13572767,Heart of Williamsburg 2 bedroom sleeps 5,Edward,Brooklyn,Williamsburg,Entire home/apt,1,205.7498482
19650084,Simple private bedroom in house apartment,Elan,Brooklyn,Cypress Hills,Private room,1,263.2316463
21581545,"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM 3)",Asad,Queens,East Elmhurst,Private room,5,80.80404684
3250685,Great East Harlem spot for 1 or 2,Ali,Manhattan,East Harlem,Private room,16,248.2418464
26131794,Super Luxurious 2 Bedroom Grand Central,Corporate Housing,Manhattan,Murray Hill,Entire home/apt,1,287.7995203
34529200,"Huge Apt in Luxury Building - LIC, Queens",Samantha,Queens,Long Island City,Entire home/apt,5,175.40596
27284901,"Gorgeous One Bedroom in Ridgewood, Queens!",Nina,Queens,Ridgewood,Private room,5,82.9231698
35197505,twin bed in hostel style shared room,Nick,Brooklyn,Bushwick,Shared room,1,62.85830126
8957189,Cozy 2 BR in heart of East Village,Abigail,Manhattan,East Village,Entire home/apt,1,286.5525419
9437574,"Large, Sunny Room in Bushwick!",Michaela,Brooklyn,Bushwick,Private room,1,93.14457273
26134096,"LGA cozy apt, Close to Astoria, Manhattan, JFK",Asad,Queens,East Elmhurst,Entire home/apt,5,160.6745507
32737146,Artist loft in Heart of Bushwick!,Farnaz,Brooklyn,Williamsburg,Private room,1,94.3063665
22779542,Bergen Street by (Hidden by Airbnb),Sally,Brooklyn,Prospect Heights,Entire home/apt,2,198.8473806
5192165,Classic Harlem Brownstone - Manhattan,Glenda,Manhattan,Harlem,Private room,16,245.290334
5497874,Sunny spacious private unit close CENTRAL PARK!,Nina,Manhattan,Upper East Side,Private room,16,256.2805175
8817102,Sunlit Bedroom in Forest Hills Apartment,Martha,Queens,Forest Hills,Private room,5,86.77125728
15483662,"Spacious Room for 2 in Sunnyside, near Manhattan",Lidia,Queens,Sunnyside,Private room,5,85.90672709
33885227,Sunny Private Room close to Manhattan(Yellow),Long,Brooklyn,Bushwick,Private room,1,92.75497516
28735958,Modern Luxury Apartment with Washer & Dryer,David,Manhattan,Financial District,Entire home/apt,1,281.7066415
19192149,"Walk to Central Park + Columbia, Morningside",Jen,Manhattan,Harlem,Private room,16,248.5592472
36413632,Spacious 2BR in Beautiful Brooklyn Heights,Matt,Brooklyn,Brooklyn Heights,Entire home/apt,1,207.7393094
12085680,Delightful 1BR close to upscale shopping in NYC,Kara,Manhattan,Hell's Kitchen,Entire home/apt,16,530.9457505
22166055,"# 1 B Brooklyn NYC Apt close to metro subway, JFK",Myles,Brooklyn,East Flatbush,Entire home/apt,1,190.5226667
35195180,Sweet Home Vacation,Alessandro,Manhattan,Harlem,Private room,1,129.5057466
14887025,Upscale Furnished Studio near Union Square!!,Kara,Manhattan,Chelsea,Entire home/apt,1,288.9216487
15888448,"BKlyn:Artsy, old fashioned at affordable price !",Ale,Brooklyn,Cypress Hills,Entire home/apt,1,191.8776802
5524950,Modern 1 Br Apartment,Naio,Manhattan,Washington Heights,Entire home/apt,1,259.8698674
22926871,Navidad en Manhattan oportunidad bajaron precios!,Isabel,Manhattan,Midtown,Private room,1,144.4928087
31341476,"Tight budget tours NYC? Cheap, Clean and close all",LKL Rental,Queens,Elmhurst,Shared room,5,80.59427609
14835670,Classic Bed-Stuy Brownstone Garden Apartment,Richard,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,198.3810207
27637065,"Airy, modern apartment in a Brooklyn Brownstone",Travis,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,196.5535472
5288942,Quaint and cozy sun-filled room,Janira,Queens,Ridgewood,Private room,5,130.5735319
34674199,"Bright, sunny, home in Clinton Hill w/amazing roof",Elissa,Brooklyn,Bedford-Stuyvesant,Private room,1,270.6676805
13237828,Amazing Open Floor Studio Extension,Harvey,Brooklyn,Bushwick,Entire home/apt,1,197.5830004
21452348,"manhattan studio near chelsea,highline, whitney",Inyoung,Manhattan,Chelsea,Entire home/apt,16,536.8413894
27697284,Cozy Spacious Loft Convenient to City,Sami,Queens,Jackson Heights,Entire home/apt,5,161.8288976
10133195,Private room 20mins from the city!,Kelly,Queens,Elmhurst,Private room,5,264.7831505
